DataLine	qPCRFile	Assay	SpikeSet	Date Performed	LabNotebook	QuantstudioFileName	KitsAnalyzed	NKits	HighestSTD	qPCRefficiency	rsquare	slope	DroppedDatapoints	STDequation	Well	Well Position	PeakCheck	Sample Name	Target Name	CT_original	Ct Mean	Ct SD	CT_checked	VariableKit	VariableSampleType	VariableAssay	VariableSpikeSet	VariableCT_checked	LogCopy	BacktransfCopy2uLRXN	Intercept	Slope	STDequation2	Kit_SampleType	NucleicAcid	 InputSampleVolume(uL) 	ElutionVolume(uL)	MilkEquivalentDNAuL	CopiesperuLDNA	CopiespermLofMilk	LogCopiespermLofMilk
1807	2018-08-03Myco-rpoB-full	Mycobacterium smegmatis	Third	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-rpoB-full	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	15400000	0.519570009	0.914996	-5.50295	Yes-STD5-peak	CT = 48.801017 - 5.50295*LogCopies	13	B1	Correct	STD2	Mycobacterium_rpoB	13.16259003	13.1278019	0.049197849	13.16259003	ZZStandard	Standard	Mycobacterium smegmatis	Third	13.16259003	6.476240375	2993921.27	48.801017	-5.50295	CT = 48.801017 - 5.50295*LogCopies	ZZStandard_Standard							
100	12018-04-20SalmonellaDNA	Salmonella sp.	First	Fri Apr 20 00:00:00 EDT 2018	84	12018-04-20SalmonellaDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	14100000	0.856405116	0.992686	-3.722	No	CT = 36.536994 - 3.722*Log	14	B2	Correct	STD2	Salmonella_rpoB	13.26696396	13.30437088	0.05290205	13.26696396	ZZStandard	Standard	Salmonella sp.	First	13.26696396	6.252023117	1786582.67	36.536994	-3.722	CT = 36.536994 - 3.722*Log	ZZStandard_Standard							
614	22018-05-29BacillusDNA	Bacillus wiedmannii	Second	Tue May 29 00:00:00 EDT 2018	106	22018-05-29BacillusDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	12700000	0.866170458	0.996869	-3.6907	No	CT = 36.008208 - 3.6907*Quantity Mean	90	H6	Correct	STD2	Bacillus_rpoB	13.29819965	13.21217918	0.121651314	13.29819965	ZZStandard	Standard	Bacillus wiedmannii	Second	13.29819965	6.153306513	1423332.98	36.008208	-3.6907	CT = 36.008208 - 3.6907*Quantity Mean	ZZStandard_Standard							
99	12018-04-20SalmonellaDNA	Salmonella sp.	First	Fri Apr 20 00:00:00 EDT 2018	84	12018-04-20SalmonellaDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	14100000	0.856405116	0.992686	-3.722	No	CT = 36.536994 - 3.722*Log	13	B1	Correct	STD2	Salmonella_rpoB	13.34177876	13.30437088	0.05290205	13.34177876	ZZStandard	Standard	Salmonella sp.	First	13.34177876	6.231922419	1705777.65	36.536994	-3.722	CT = 36.536994 - 3.722*Log	ZZStandard_Standard							
1023	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	14	B2	Correct	Std2	Mycobacterium_rpoB	13.40166759	13.40318871	0.002151849	13.40166759	ZZStandard	Standard	Mycobacterium smegmatis	First	13.40166759	6.616497801	4135212.21	36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	ZZStandard_Standard							
1022	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	13	B1	Correct	Std2	Mycobacterium_rpoB	13.40471077	13.40318871	0.002151849	13.40471077	ZZStandard	Standard	Mycobacterium smegmatis	First	13.40471077	6.615639311	4127046.02	36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	ZZStandard_Standard							
1899	2018-08-03Myco-Salmonella	Mycobacterium smegmatis	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	15400000	0.579669929	0.934004	-5.0361	No	CT = 46.0701173 -5.0361*LogCopy	14	B2	Correct	STD2	Mycobacterium_rpoB	13.58835793	13.63882637	0.071373157	13.58835793	ZZStandard	Standard	Mycobacterium smegmatis	First	13.58835793	6.449784431	2816984.33	46.0701173	-5.0361	CT = 46.0701173 -5.0361*LogCopy	ZZStandard_Standard							
1898	2018-08-03Myco-Salmonella	Mycobacterium smegmatis	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	15400000	0.579669929	0.934004	-5.0361	No	CT = 46.0701173 -5.0361*LogCopy	13	B1	Correct	STD2	Mycobacterium_rpoB	13.68929482	13.63882637	0.071373157	13.68929482	ZZStandard	Standard	Mycobacterium smegmatis	First	13.68929482	6.429741761	2689934.85	46.0701173	-5.0361	CT = 46.0701173 -5.0361*LogCopy	ZZStandard_Standard							
1430	2018-07-26Bacillus_and_Listeria	Bacillus wiedmannii	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	15000000	0.663391489	0.995	-4.525	No	CT = 42.068513 - 4.525*Quantity SD	14	B2	Correct	STD2	Bacillus_rpoB	13.76537895	13.76630211	0.001304866	13.76537895	ZZStandard	Standard	Bacillus wiedmannii	First	13.76537895	6.254836254	1798192.8	42.068513	-4.525	CT = 42.068513 - 4.525*Quantity SD	ZZStandard_Standard							
1429	2018-07-26Bacillus_and_Listeria	Bacillus wiedmannii	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	15000000	0.663391489	0.995	-4.525	No	CT = 42.068513 - 4.525*Quantity SD	13	B1	Correct	STD2	Bacillus_rpoB	13.76722431	13.76630211	0.001304866	13.76722431	ZZStandard	Standard	Bacillus wiedmannii	First	13.76722431	6.254428439	1796505.04	42.068513	-4.525	CT = 42.068513 - 4.525*Quantity SD	ZZStandard_Standard							
1467	2018-07-26Bacillus_and_Listeria	Listeria monocytogenes	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	27600000	0.619824455	0.994	-4.774	Yes-STD4/5-peak	CT = 45.0034 - 4.774*Quantity SD	20	B8	Correct	STD2	Listeria_rpoB	13.87238789	13.899683	0.038601119	13.87238789	ZZStandard	Standard	Listeria monocytogenes	First	13.87238789	6.520949333	3318557.39	45.0034	-4.774	CT = 45.0034 - 4.774*Quantity SD	ZZStandard_Standard							
1466	2018-07-26Bacillus_and_Listeria	Listeria monocytogenes	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	27600000	0.619824455	0.994	-4.774	Yes-STD4/5-peak	CT = 45.0034 - 4.774*Quantity SD	19	B7	Correct	STD2	Listeria_rpoB	13.92697811	13.899683	0.038601119	13.92697811	ZZStandard	Standard	Listeria monocytogenes	First	13.92697811	6.50951443	3232320.6	45.0034	-4.774	CT = 45.0034 - 4.774*Quantity SD	ZZStandard_Standard							
1002	22018-06-01MycoF2	Mycobacterium smegmatis	Second	Fri Jun 01 00:00:00 EDT 2018	119	22018-06-01MycoF2	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	7830000	0.549733218	0.974622	-5.25605	No	CT = 46.551657 -5.25605*LogCopy	90	H6	Correct	STD2	Mycobacterium_rpoB	14.65581322	14.66366386	0.011101817	14.65581322	ZZStandard	Standard	Mycobacterium smegmatis	Second	14.65581322	6.068405701	1170592.4	46.551657	-5.25605	CT = 46.551657 -5.25605*LogCopy	ZZStandard_Standard							
1001	22018-06-01MycoF2	Mycobacterium smegmatis	Second	Fri Jun 01 00:00:00 EDT 2018	119	22018-06-01MycoF2	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	7830000	0.549733218	0.974622	-5.25605	No	CT = 46.551657 -5.25605*LogCopy	89	H5	Correct	STD2	Mycobacterium_rpoB	14.67151356	14.66366386	0.011101817	14.67151356	ZZStandard	Standard	Mycobacterium smegmatis	Second	14.67151356	6.065418602	1162568.63	46.551657	-5.25605	CT = 46.551657 -5.25605*LogCopy	ZZStandard_Standard							
280	12018-04-24BacillusDNA	Bacillus wiedmannii	First	Tue Apr 24 00:00:00 EDT 2018	90	12018-04-24BacillusDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	20500000	0.619585697	0.978597	-4.7754595	Yes-STD1-r2	CT = 42.428673 - 4.7754595*LogCopy	25	C1	Correct	STD3	Bacillus_rpoB	15.17750931	15.2053051	0.039309185	15.17750931	ZZStandard	Standard	Bacillus wiedmannii	First	15.17750931	5.706500849	508745.81	42.428673	-4.7754595	CT = 42.428673 - 4.7754595*LogCopy	ZZStandard_Standard							
281	12018-04-24BacillusDNA	Bacillus wiedmannii	First	Tue Apr 24 00:00:00 EDT 2018	90	12018-04-24BacillusDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	20500000	0.619585697	0.978597	-4.7754595	Yes-STD1-r2	CT = 42.428673 - 4.7754595*LogCopy	26	C2	Correct	STD3	Bacillus_rpoB	15.23310089	15.2053051	0.039309185	15.23310089	ZZStandard	Standard	Bacillus wiedmannii	First	15.23310089	5.694859753	495290.22	42.428673	-4.7754595	CT = 42.428673 - 4.7754595*LogCopy	ZZStandard_Standard							
906	22018-05-31Salmonella	Salmonella sp.	Second	Thu May 31 00:00:00 EDT 2018	117	22018-05-31Salmonella	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	23000000	0.846611048	0.984104	-3.7541	No	CT = 36.717462 - 3.7541*Logcopy	91	H7	Correct	STD3	Salmonella_rpoB	15.71629715	15.76639557	0.070849866	15.71629715	ZZStandard	Standard	Salmonella sp.	Second	15.71629715	5.594194308	392820.65	36.717462	-3.7541	CT = 36.717462 - 3.7541*Logcopy	ZZStandard_Standard							
907	22018-05-31Salmonella	Salmonella sp.	Second	Thu May 31 00:00:00 EDT 2018	117	22018-05-31Salmonella	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	23000000	0.846611048	0.984104	-3.7541	No	CT = 36.717462 - 3.7541*Logcopy	92	H8	Correct	STD3	Salmonella_rpoB	15.81649399	15.76639557	0.070849866	15.81649399	ZZStandard	Standard	Salmonella sp.	Second	15.81649399	5.567504332	369406.33	36.717462	-3.7541	CT = 36.717462 - 3.7541*Logcopy	ZZStandard_Standard							
1351	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	26	C2	Correct	STD3	Listeria_rpoB	15.90898895	15.9533329	0.062711813	15.90898895	ZZStandard	Standard	Listeria monocytogenes	Third	15.90898895	5.82011766	660872.47	52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	ZZStandard_Standard							
1350	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	25	C1	Correct	STD3	Listeria_rpoB	15.99767685	15.9533329	0.062711813	15.99767685	ZZStandard	Standard	Listeria monocytogenes	Third	15.99767685	5.805921237	639618.82	52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	ZZStandard_Standard							
372	12018-04-30ListeriaRPTmyco	Listeria monocytogenes	First	Mon Apr 30 00:00:00 EDT 2018	93	12018-04-30ListeriaRPTmyco	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	15100000	0.6299849	0.979098	-4.7129	No	CT = 42.1536 - 4.7129*LogCopy	30	C6	Correct	Lstd3	Listeria_rpoB	16.16228485	16.16973877	0.010541433	16.16228485	ZZStandard	Standard	Listeria monocytogenes	First	16.16228485	5.514930329	327288.19	42.1536	-4.7129	CT = 42.1536 - 4.7129*LogCopy	ZZStandard_Standard							
371	12018-04-30ListeriaRPTmyco	Listeria monocytogenes	First	Mon Apr 30 00:00:00 EDT 2018	93	12018-04-30ListeriaRPTmyco	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	15100000	0.6299849	0.979098	-4.7129	No	CT = 42.1536 - 4.7129*LogCopy	29	C5	Correct	Lstd3	Listeria_rpoB	16.17719269	16.16973877	0.010541433	16.17719269	ZZStandard	Standard	Listeria monocytogenes	First	16.17719269	5.511767131	324913.03	42.1536	-4.7129	CT = 42.1536 - 4.7129*LogCopy	ZZStandard_Standard							
1265	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	37	D1	Correct	STD4	Bacillus_rpoB	16.38909531	16.41646957	0.038714409	16.38909531	ZZStandard	Standard	Bacillus wiedmannii	Third	16.38909531	5.156028688	143228.25	38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	ZZStandard_Standard							
1266	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	38	D2	Correct	STD4	Bacillus_rpoB	16.44384575	16.41646957	0.038714409	16.44384575	ZZStandard	Standard	Bacillus wiedmannii	Third	16.44384575	5.143036331	139006.89	38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	ZZStandard_Standard							
112	12018-04-20SalmonellaDNA	Salmonella sp.	First	Fri Apr 20 00:00:00 EDT 2018	84	12018-04-20SalmonellaDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	14100000	0.856405116	0.992686	-3.722	No	CT = 36.536994 - 3.722*Log	26	C2	Correct	STD3	Salmonella_rpoB	16.67718315	16.70582962	0.040512227	16.67718315	ZZStandard	Standard	Salmonella sp.	First	16.67718315	5.335790126	216665.68	36.536994	-3.722	CT = 36.536994 - 3.722*Log	ZZStandard_Standard							
1035	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	26	C2	Correct	Std3	Mycobacterium_rpoB	16.70091438	16.70656586	0.00799374	16.70091438	ZZStandard	Standard	Mycobacterium smegmatis	First	16.70091438	5.685769188	485030.66	36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	ZZStandard_Standard							
1034	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	25	C1	Correct	Std3	Mycobacterium_rpoB	16.71221924	16.70656586	0.00799374	16.71221924	ZZStandard	Standard	Mycobacterium smegmatis	First	16.71221924	5.68258005	481481.99	36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	ZZStandard_Standard							
111	12018-04-20SalmonellaDNA	Salmonella sp.	First	Fri Apr 20 00:00:00 EDT 2018	84	12018-04-20SalmonellaDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	14100000	0.856405116	0.992686	-3.722	No	CT = 36.536994 - 3.722*Log	25	C1	Correct	STD3	Salmonella_rpoB	16.73447609	16.70582962	0.040512227	16.73447609	ZZStandard	Standard	Salmonella sp.	First	16.73447609	5.320397074	209120.72	36.536994	-3.722	CT = 36.536994 - 3.722*Log	ZZStandard_Standard							
615	22018-05-29BacillusDNA	Bacillus wiedmannii	Second	Tue May 29 00:00:00 EDT 2018	106	22018-05-29BacillusDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	12700000	0.866170458	0.996869	-3.6907	No	CT = 36.008208 - 3.6907*Quantity Mean	91	H7	Correct	STD3	Bacillus_rpoB	16.73825836	16.80733109	0.097683579	16.73825836	ZZStandard	Standard	Bacillus wiedmannii	Second	16.73825836	5.221218099	166424.82	36.008208	-3.6907	CT = 36.008208 - 3.6907*Quantity Mean	ZZStandard_Standard							
712	22018-05-30ListeriaDNA	Listeria monocytogenes	Second	Wed May 30 00:00:00 EDT 2018	113	22018-05-30ListeriaDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	18300000	0.471265122	0.932234	-5.9633514	Yes-STD4/5-peak	CT = 50.662602 - 5.9633514*LogCop	91	H7	Correct	STD3	Listeria_rpoB	16.85937881	17.00767517	0.209721372	16.85937881	ZZStandard	Standard	Listeria monocytogenes	Second	16.85937881	5.668494261	466116.27	50.662602	-5.9633514	CT = 50.662602 - 5.9633514*LogCop	ZZStandard_Standard							
616	22018-05-29BacillusDNA	Bacillus wiedmannii	Second	Tue May 29 00:00:00 EDT 2018	106	22018-05-29BacillusDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	12700000	0.866170458	0.996869	-3.6907	No	CT = 36.008208 - 3.6907*Quantity Mean	92	H8	Correct	STD3	Bacillus_rpoB	16.87640381	16.80733109	0.097683579	16.87640381	ZZStandard	Standard	Bacillus wiedmannii	Second	16.87640381	5.183787409	152681.85	36.008208	-3.6907	CT = 36.008208 - 3.6907*Quantity Mean	ZZStandard_Standard							
1764	2018-08-03Myco-Salmonella	Salmonella sp.	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	2210000	0.505600856	0.989	-5.62715	No	CT = 48.022247 - 5.62715*HighetsSTD	31	C7	Correct	STD3	Salmonella_rpoB	17.0089016	17.0215416	0.017877007	17.0089016	ZZStandard	Standard	Salmonella sp.	First	17.0089016	5.511377057	324621.33	48.022247	-5.62715	CT = 48.022247 - 5.62715*HighetsSTD	ZZStandard_Standard							
1765	2018-08-03Myco-Salmonella	Salmonella sp.	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	2210000	0.505600856	0.989	-5.62715	No	CT = 48.022247 - 5.62715*HighetsSTD	32	C8	Correct	STD3	Salmonella_rpoB	17.0341835	17.0215416	0.017877007	17.0341835	ZZStandard	Standard	Salmonella sp.	First	17.0341835	5.506884213	321280.39	48.022247	-5.62715	CT = 48.022247 - 5.62715*HighetsSTD	ZZStandard_Standard							
713	22018-05-30ListeriaDNA	Listeria monocytogenes	Second	Wed May 30 00:00:00 EDT 2018	113	22018-05-30ListeriaDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	18300000	0.471265122	0.932234	-5.9633514	Yes-STD4/5-peak	CT = 50.662602 - 5.9633514*LogCop	92	H8	Correct	STD3	Listeria_rpoB	17.15596962	17.00767517	0.209721372	17.15596962	ZZStandard	Standard	Listeria monocytogenes	Second	17.15596962	5.61875867	415679.56	50.662602	-5.9633514	CT = 50.662602 - 5.9633514*LogCop	ZZStandard_Standard							
1679	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	25	C1	Correct	STD3	Salmonella_rpoB	17.48486137	17.52825928	0.061373904	17.48486137	ZZStandard	Standard	Salmonella sp.	Third	17.48486137	5.684124324	483197.11	47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	ZZStandard_Standard							
1680	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	26	C2	Correct	STD3	Salmonella_rpoB	17.57165718	17.52825928	0.061373904	17.57165718	ZZStandard	Standard	Salmonella sp.	Third	17.57165718	5.667844361	465419.27	47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	ZZStandard_Standard							
1435	2018-07-26Bacillus_and_Listeria	Bacillus wiedmannii	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	15000000	0.663391489	0.995	-4.525	No	CT = 42.068513 - 4.525*Quantity SD	25	C1	Correct	STD3	Bacillus_rpoB	17.93129349	17.97289658	0.058835652	17.93129349	ZZStandard	Standard	Bacillus wiedmannii	First	17.93129349	5.334192157	215869.93	42.068513	-4.525	CT = 42.068513 - 4.525*Quantity SD	ZZStandard_Standard							
1436	2018-07-26Bacillus_and_Listeria	Bacillus wiedmannii	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	15000000	0.663391489	0.995	-4.525	No	CT = 42.068513 - 4.525*Quantity SD	26	C2	Correct	STD3	Bacillus_rpoB	18.01449966	17.97289658	0.058835652	18.01449966	ZZStandard	Standard	Bacillus wiedmannii	First	18.01449966	5.315804052	206920.75	42.068513	-4.525	CT = 42.068513 - 4.525*Quantity SD	ZZStandard_Standard							
1819	2018-08-03Myco-rpoB-full	Mycobacterium smegmatis	Third	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-rpoB-full	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	15400000	0.519570009	0.914996	-5.50295	Yes-STD5-peak	CT = 48.801017 - 5.50295*LogCopies	25	C1	Correct	STD3	Mycobacterium_rpoB	18.14596367	18.14907837	0.004403503	18.14596367	ZZStandard	Standard	Mycobacterium smegmatis	Third	18.14596367	5.570658162	372098.71	48.801017	-5.50295	CT = 48.801017 - 5.50295*LogCopies	ZZStandard_Standard							
1905	2018-08-03Myco-Salmonella	Mycobacterium smegmatis	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	15400000	0.579669929	0.934004	-5.0361	No	CT = 46.0701173 -5.0361*LogCopy	26	C2	Correct	STD3	Mycobacterium_rpoB	18.1497364	18.24351501	0.132621631	18.1497364	ZZStandard	Standard	Mycobacterium smegmatis	First	18.1497364	5.544048151	349983.97	46.0701173	-5.0361	CT = 46.0701173 -5.0361*LogCopy	ZZStandard_Standard							
1820	2018-08-03Myco-rpoB-full	Mycobacterium smegmatis	Third	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-rpoB-full	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	15400000	0.519570009	0.914996	-5.50295	Yes-STD5-peak	CT = 48.801017 - 5.50295*LogCopies	26	C2	Correct	STD3	Mycobacterium_rpoB	18.15219116	18.14907837	0.004403503	18.15219116	ZZStandard	Standard	Mycobacterium smegmatis	Third	18.15219116	5.569526497	371130.37	48.801017	-5.50295	CT = 48.801017 - 5.50295*LogCopies	ZZStandard_Standard							
1904	2018-08-03Myco-Salmonella	Mycobacterium smegmatis	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	15400000	0.579669929	0.934004	-5.0361	No	CT = 46.0701173 -5.0361*LogCopy	25	C1	Correct	STD3	Mycobacterium_rpoB	18.33729172	18.24351501	0.132621631	18.33729172	ZZStandard	Standard	Mycobacterium smegmatis	First	18.33729172	5.506805977	321222.51	46.0701173	-5.0361	CT = 46.0701173 -5.0361*LogCopy	ZZStandard_Standard							
1472	2018-07-26Bacillus_and_Listeria	Listeria monocytogenes	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	27600000	0.619824455	0.994	-4.774	Yes-STD4/5-peak	CT = 45.0034 - 4.774*Quantity SD	31	C7	Correct	STD3	Listeria_rpoB	18.96338463	19.20597458	0.343072653	18.96338463	ZZStandard	Standard	Listeria monocytogenes	First	18.96338463	5.454548674	284805.7	45.0034	-4.774	CT = 45.0034 - 4.774*Quantity SD	ZZStandard_Standard							
1003	22018-06-01MycoF2	Mycobacterium smegmatis	Second	Fri Jun 01 00:00:00 EDT 2018	119	22018-06-01MycoF2	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	7830000	0.549733218	0.974622	-5.25605	No	CT = 46.551657 -5.25605*LogCopy	91	H7	Correct	STD3	Mycobacterium_rpoB	19.11198235	19.13474274	0.032188054	19.11198235	ZZStandard	Standard	Mycobacterium smegmatis	Second	19.11198235	5.220588589	166183.76	46.551657	-5.25605	CT = 46.551657 -5.25605*LogCopy	ZZStandard_Standard							
1004	22018-06-01MycoF2	Mycobacterium smegmatis	Second	Fri Jun 01 00:00:00 EDT 2018	119	22018-06-01MycoF2	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	7830000	0.549733218	0.974622	-5.25605	No	CT = 46.551657 -5.25605*LogCopy	92	H8	Correct	STD3	Mycobacterium_rpoB	19.15750313	19.13474274	0.032188054	19.15750313	ZZStandard	Standard	Mycobacterium smegmatis	Second	19.15750313	5.211927944	162902.57	46.551657	-5.25605	CT = 46.551657 -5.25605*LogCopy	ZZStandard_Standard							
1473	2018-07-26Bacillus_and_Listeria	Listeria monocytogenes	First	Thu Jul 26 00:00:00 EDT 2018	134	2018-07-26Bacillus_and_Listeria	COREDNA.PviralDNA	2	27600000	0.619824455	0.994	-4.774	Yes-STD4/5-peak	CT = 45.0034 - 4.774*Quantity SD	32	C8	Correct	STD3	Listeria_rpoB	19.44856262	19.20597458	0.343072653	19.44856262	ZZStandard	Standard	Listeria monocytogenes	First	19.44856262	5.352919434	225382.11	45.0034	-4.774	CT = 45.0034 - 4.774*Quantity SD	ZZStandard_Standard							
1752	2018-08-03Myco-Salmonella	Salmonella sp.	First	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-Salmonella	COREDNA.PviralDNA	2	2210000	0.505600856	0.989	-5.62715	No	CT = 48.022247 - 5.62715*HighetsSTD	7	A7	Correct	SalmonellaSTOCK	Salmonella_rpoB	19.93502998	20.34191513	0.575421154	19.93502998	ZZStandard	Standard	Salmonella sp.	First	19.93502998	4.991375211	98033.66	48.022247	-5.62715	CT = 48.022247 - 5.62715*HighetsSTD	ZZStandard_Standard							
